0;62,727; ;-0,921198; ;205;
1;62,727; ;-0,921198; ;205;
2;62,727; ;-0,921198; ;203;
3;2,44422e-13; ;-7,44939e-18; ;205;
4;62,727; ;-0,921198; ;201;
5;2,26595e-13; ;-7,44939e-18; ;197;
6;62,727; ;-0,921198; ;199;
7;62,727; ;-0,921198; ;197;
8;1,99859e-13; ;-7,44939e-18; ;205;
9;2,17753e-13; ;-7,44939e-18; ;199;
10;62,727; ;-0,921198; ;197;
11;62,727; ;-0,921198; ;201;
12;62,727; ;-0,921198; ;201;
13;62,727; ;-0,921198; ;197;
14;62,727; ;-0,921198; ;203;
15;2,44265e-13; ;-7,44939e-18; ;205;
16;2,00052e-13; ;-7,44939e-18; ;205;
17;2,1793e-13; ;-7,44939e-18; ;205;
18;62,727; ;-0,921198; ;203;
19;2,26595e-13; ;-7,44939e-18; ;205;
20;2,17753e-13; ;-7,44939e-18; ;205;
21;2,26595e-13; ;-7,44939e-18; ;205;
22;62,727; ;-0,921198; ;205;
23;62,727; ;-0,921198; ;201;
24;2,44422e-13; ;-7,44939e-18; ;195;
25;62,727; ;-0,921198; ;201;
26;2,44422e-13; ;-7,44939e-18; ;205;
27;2,17753e-13; ;-7,44939e-18; ;197;
28;61,3216; ;-0,892038; ;193;
29;2,44422e-13; ;-7,44939e-18; ;201;
30;62,727; ;-0,921198; ;201;
31;62,727; ;-0,921198; ;201;
32;62,727; ;-0,921198; ;193;
33;62,727; ;-0,921198; ;193;
34;2,44422e-13; ;-7,44939e-18; ;205;
35;2,35432e-13; ;-7,44939e-18; ;203;
36;2,26765e-13; ;-7,44939e-18; ;201;
37;62,727; ;-0,921198; ;203;
38;2,26595e-13; ;-7,44939e-18; ;201;
39;62,727; ;-0,921198; ;199;
40;-0,776219; ;1,20503e-05; ;193;
41;62,0325; ;-0,913992; ;193;
42;2,44422e-13; ;-7,44939e-18; ;199;
43;2,71168e-13; ;-7,44939e-18; ;197;
44;62,727; ;-0,921198; ;203;
45;62,727; ;-0,921198; ;201;
46;62,727; ;-0,921198; ;205;
47;2,62213e-13; ;-7,44939e-18; ;205;
48;62,727; ;-0,921198; ;205;
49;62,727; ;-0,921198; ;199;
50;62,727; ;-0,921198; ;205;
51;62,727; ;-0,921198; ;205;
52;2,26595e-13; ;-7,44939e-18; ;205;
53;62,727; ;-0,921198; ;199;
54;2,44422e-13; ;-7,44939e-18; ;205;
55;62,727; ;-0,921198; ;199;
56;-0,762723; ;1,16349e-05; ;193;
57;62,727; ;-0,921198; ;201;
58;62,727; ;-0,921198; ;195;
59;2,44422e-13; ;-7,44939e-18; ;205;
60;2,26595e-13; ;-7,44939e-18; ;199;
61;62,727; ;-0,921198; ;203;
62;62,727; ;-0,921198; ;205;
63;2,17753e-13; ;-7,44939e-18; ;203;
64;2,35432e-13; ;-7,44939e-18; ;203;
65;2,26595e-13; ;-7,44939e-18; ;201;
66;2,44422e-13; ;-7,44939e-18; ;195;
67;62,727; ;-0,921198; ;201;
68;2,17753e-13; ;-7,44939e-18; ;205;
69;2,17753e-13; ;-7,44939e-18; ;203;
70;2,26595e-13; ;-7,44939e-18; ;197;
71;2,62213e-13; ;-7,44939e-18; ;203;
72;62,727; ;-0,921198; ;199;
73;62,727; ;-0,921198; ;205;
74;62,727; ;-0,921198; ;197;
75;62,727; ;-0,921198; ;205;
76;2,44422e-13; ;-7,44939e-18; ;201;
77;62,727; ;-0,921198; ;203;
78;2,26595e-13; ;-7,44939e-18; ;205;
79;62,727; ;-0,921198; ;197;
80;2,62213e-13; ;-7,44939e-18; ;203;
81;62,727; ;-0,921198; ;199;
82;62,727; ;-0,921198; ;203;
83;2,44422e-13; ;-7,44939e-18; ;205;
84;61,2888; ;-0,890683; ;193;
85;2,26595e-13; ;-7,44939e-18; ;203;
86;62,727; ;-0,921198; ;199;
87;62,727; ;-0,921198; ;205;
88;62,727; ;-0,921198; ;205;
89;2,26765e-13; ;-7,44939e-18; ;205;
90;62,727; ;-0,921198; ;199;
91;2,26765e-13; ;-7,44939e-18; ;205;
92;2,44422e-13; ;-7,44939e-18; ;205;
93;2,44422e-13; ;-7,44939e-18; ;205;
94;2,26595e-13; ;-7,44939e-18; ;205;
95;62,727; ;-0,921198; ;203;
96;62,727; ;-0,921198; ;205;
97;2,44422e-13; ;-7,44939e-18; ;205;
98;2,26595e-13; ;-7,44939e-18; ;199;
99;2,62213e-13; ;-7,44939e-18; ;203;
