0;2,88778e-13; ;-7,44939e-18; ;203;
1;62,727; ;-0,921198; ;203;
2;2,44265e-13; ;-7,44939e-18; ;209;
3;2,00244e-13; ;-7,44939e-18; ;209;
4;2,44422e-13; ;-7,44939e-18; ;209;
5;62,727; ;-0,921198; ;209;
6;62,727; ;-0,921198; ;209;
7;2,35596e-13; ;-7,44939e-18; ;209;
8;2,26595e-13; ;-7,44939e-18; ;203;
9;2,26595e-13; ;-7,44939e-18; ;203;
10;2,44422e-13; ;-7,44939e-18; ;209;
11;2,44422e-13; ;-7,44939e-18; ;203;
12;62,727; ;-0,921198; ;203;
13;62,727; ;-0,921198; ;209;
14;63,1138; ;-0,918951; ;197;
15;2,62213e-13; ;-7,44939e-18; ;209;
16;61,4958; ;-0,89874; ;197;
17;2,26595e-13; ;-7,44939e-18; ;209;
18;2,26765e-13; ;-7,44939e-18; ;209;
19;2,4458e-13; ;-7,44939e-18; ;197;
20;62,727; ;-0,921198; ;203;
21;1,99859e-13; ;-7,44939e-18; ;209;
22;62,727; ;-0,921198; ;197;
23;2,17753e-13; ;-7,44939e-18; ;209;
24;62,727; ;-0,921198; ;209;
25;2,26595e-13; ;-7,44939e-18; ;209;
26;62,727; ;-0,921198; ;203;
27;2,44422e-13; ;-7,44939e-18; ;209;
28;2,26595e-13; ;-7,44939e-18; ;209;
29;62,727; ;-0,921198; ;203;
30;62,727; ;-0,921198; ;197;
31;2,26595e-13; ;-7,44939e-18; ;215;
32;62,727; ;-0,921198; ;203;
33;62,727; ;-0,921198; ;203;
34;2,26765e-13; ;-7,44939e-18; ;209;
35;2,26595e-13; ;-7,44939e-18; ;209;
36;2,62213e-13; ;-7,44939e-18; ;209;
37;2,53398e-13; ;-7,44939e-18; ;209;
38;2,00052e-13; ;-7,44939e-18; ;209;
39;62,727; ;-0,921198; ;203;
40;2,00052e-13; ;-7,44939e-18; ;209;
41;2,00052e-13; ;-7,44939e-18; ;209;
42;2,35432e-13; ;-7,44939e-18; ;209;
43;2,26765e-13; ;-7,44939e-18; ;215;
44;2,17753e-13; ;-7,44939e-18; ;209;
45;2,26595e-13; ;-7,44939e-18; ;209;
46;2,26595e-13; ;-7,44939e-18; ;209;
47;62,727; ;-0,921198; ;203;
48;2,53398e-13; ;-7,44939e-18; ;203;
49;62,727; ;-0,921198; ;203;
50;2,35432e-13; ;-7,44939e-18; ;209;
51;2,26765e-13; ;-7,44939e-18; ;209;
52;62,727; ;-0,921198; ;197;
53;62,727; ;-0,921198; ;209;
54;2,00052e-13; ;-7,44939e-18; ;209;
55;62,727; ;-0,921198; ;209;
56;2,00052e-13; ;-7,44939e-18; ;209;
57;62,727; ;-0,921198; ;209;
58;2,00052e-13; ;-7,44939e-18; ;209;
59;2,44422e-13; ;-7,44939e-18; ;215;
60;2,26765e-13; ;-7,44939e-18; ;203;
61;2,00052e-13; ;-7,44939e-18; ;209;
62;2,26765e-13; ;-7,44939e-18; ;209;
63;2,26595e-13; ;-7,44939e-18; ;209;
64;2,35432e-13; ;-7,44939e-18; ;209;
65;2,17753e-13; ;-7,44939e-18; ;203;
66;62,727; ;-0,921198; ;197;
67;62,771; ;-0,921169; ;197;
68;1,82323e-13; ;-7,44939e-18; ;203;
69;2,26595e-13; ;-7,44939e-18; ;203;
70;62,727; ;-0,921198; ;203;
71;2,35596e-13; ;-7,44939e-18; ;209;
72;1,99859e-13; ;-7,44939e-18; ;209;
73;2,26595e-13; ;-7,44939e-18; ;203;
74;2,62066e-13; ;-7,44939e-18; ;209;
75;2,35596e-13; ;-7,44939e-18; ;209;
76;2,00052e-13; ;-7,44939e-18; ;209;
77;2,35596e-13; ;-7,44939e-18; ;209;
78;2,26595e-13; ;-7,44939e-18; ;203;
79;62,727; ;-0,921198; ;203;
80;2,88778e-13; ;-7,44939e-18; ;209;
81;2,26595e-13; ;-7,44939e-18; ;209;
82;2,26595e-13; ;-7,44939e-18; ;209;
83;62,727; ;-0,921198; ;203;
84;2,26595e-13; ;-7,44939e-18; ;209;
85;62,727; ;-0,921198; ;203;
86;2,44422e-13; ;-7,44939e-18; ;209;
87;2,44422e-13; ;-7,44939e-18; ;209;
88;2,62213e-13; ;-7,44939e-18; ;209;
89;2,00245e-13; ;-7,44939e-18; ;209;
90;2,44422e-13; ;-7,44939e-18; ;209;
91;1,99859e-13; ;-7,44939e-18; ;209;
92;2,00052e-13; ;-7,44939e-18; ;209;
93;2,26595e-13; ;-7,44939e-18; ;203;
94;2,26595e-13; ;-7,44939e-18; ;209;
95;2,44422e-13; ;-7,44939e-18; ;209;
96;2,00052e-13; ;-7,44939e-18; ;209;
97;2,26595e-13; ;-7,44939e-18; ;209;
98;2,26595e-13; ;-7,44939e-18; ;203;
99;2,44265e-13; ;-7,44939e-18; ;209;
