0;93.436;48.104;73.733;11;
1;92.478;47.145;72.774;11;
2;86.575;56.02;73.106;10;
3;39.434;-29.564;8.879;12;
4;75.482;55.779;67.17;9;
5;5.0206;-3.2919;1.7706;7;
6;71.843;58.374;65.968;8;
7;67.963;59.651;64.713;7;
8;41.359;-27.639;10.805;12;
9;10.167;-3.302;4.2918;8;
10;69.619;61.307;66.369;7;
11;46.611;54.923;66.314;9;
12;78.153;58.45;69.841;9;
13;56.843;60.093;65.155;7;
14;87.775;57.22;74.306;10;
15;36.521;-8.8108;16.818;11;
16;31.871;-13.461;12.168;11;
17;28.544;-16.788;8.8409;11;
18;83.951;53.396;70.482;10;
19;28.116;-17.217;8.4124;11;
20;33.551;-11.781;13.847;11;
21;35.981;-9.3512;16.278;11;
22;90.564;45.232;70.861;11;
23;76.03;56.327;67.718;9;
24;2.0737;-1.1763;1.0737;5;
25;73.959;54.255;65.646;9;
26;28.939;-16.393;9.2359;11;
27;4.7755;-3.537;1.5255;7;
28;62.322;59.822;61.322;4;
29;14.916;-4.7872;6.6034;9;
30;77.249;57.546;68.937;9;
31;50.329;58.642;70.032;9;
32;64.176;61.676;63.176;4;
33;64.075;61.575;63.075;4;
34;38.422;-30.576;7.8677;12;
35;24.657;-5.8975;11.188;10;
36;11.799;-7.9036;3.487;9;
37;85.639;55.084;72.17;10;
38;11.716;-7.9875;3.4031;9;
39;71.237;57.768;65.362;8;
40;0.22378;-2.2762;-0.77622;4;
41;63.032;60.532;62.032;4;
42;8.7827;-4.6861;2.9077;8;
43;5.1975;-3.115;1.9475;7;
44;79.955;49.401;66.487;10;
45;77.016;57.313;68.703;9;
46;96.16;50.828;76.457;11;
47;37.053;-8.279;17.35;11;
48;92.583;47.251;72.88;11;
49;69.838;56.369;63.963;8;
50;91.768;46.436;72.065;11;
51;92.762;47.43;73.059;11;
52;27.339;-17.993;7.6361;11;
53;55.177;61.052;68.646;8;
54;35.199;-10.133;15.496;11;
55;55.245;61.12;68.713;8;
56;0.23728;-2.2627;-0.76272;4;
57;78.604;58.901;70.291;9;
58;59.118;61.618;64.993;6;
59;37.44;-7.8916;17.737;11;
60;10.807;-2.6617;4.9321;8;
61;83.78;53.225;70.311;10;
62;98.275;52.943;78.572;11;
63;21.705;-8.85;8.2359;10;
64;19.812;-10.743;6.3433;10;
65;11.677;-8.0258;3.3649;9;
66;3.9339;-1.9411;1.4339;6;
67;47.793;56.106;67.497;9;
68;30.502;-14.83;10.799;11;
69;18.986;-11.569;5.5171;10;
70;6.2145;-2.098;2.9645;7;
71;19.362;-11.193;5.8928;10;
72;52.295;58.17;65.764;8;
73;98.048;52.716;78.345;11;
74;55.654;58.904;63.967;7;
75;96.823;51.491;77.12;11;
76;15.259;-4.4444;6.9463;9;
77;80.301;49.746;66.832;10;
78;26.025;-19.307;6.3219;11;
79;56.811;60.061;65.123;7;
80;23.237;-7.3175;9.7684;10;
81;53.702;59.577;67.17;8;
82;44.913;58.382;75.468;10;
83;27.221;-18.111;7.5175;11;
84;62.289;59.789;61.289;4;
85;21.068;-9.4872;7.5988;10;
86;72.406;58.937;66.531;8;
87;92.662;47.33;72.959;11;
88;95.023;49.691;75.32;11;
89;37.907;-7.4254;18.203;11;
90;71.304;57.835;65.429;8;
91;30.33;-15.003;10.626;11;
92;34.063;-11.269;14.359;11;
93;30.645;-14.687;10.942;11;
94;42.245;-26.753;11.69;12;
95;80.523;49.968;67.054;10;
96;98.615;53.283;78.911;11;
97;31.122;-14.21;11.419;11;
98;10.671;-2.7978;4.7959;8;
99;23.563;-6.9918;10.094;10;
