62,7014;-0,921188;33;
62,727;-0,921198;29;
2,84217e-13;-7,44939e-18;29;
0;-7,44939e-18;21;
2,27374e-13;-7,44939e-18;33;
62,8571;-0,920944;41;
0;-7,44939e-18;21;
62,7368;-0,921197;25;
1,52591e-13;-7,44939e-18;5;
62,7338;-0,921198;29;
62,7269;-0,921198;29;
62,7273;-0,921198;21;
62,727;-0,921198;33;
0;-7,44939e-18;24;
62,737;-0,921197;37;
2,27374e-13;-7,44939e-18;29;
0;-7,44939e-18;24;
62,7276;-0,921198;37;
62,725;-0,921198;25;
62,727;-0,921198;25;
0;-7,44939e-18;21;
0;-7,44939e-18;24;
63,0725;-0,919406;37;
62,7476;-0,921192;33;
1,94892e-13;-7,44939e-18;33;
62,727;-0,921198;29;
2,65269e-13;-7,44939e-18;41;
62,7322;-0,921198;29;
2,27374e-13;-7,44939e-18;45;
62,727;-0,921198;33;
62,7441;-0,921194;25;
62,7281;-0,921198;29;
62,7276;-0,921198;25;
62,726;-0,921198;29;
62,6939;-0,921182;37;
62,7379;-0,921196;25;
63,2809;-0,916595;33;
62,7432;-0,921194;37;
2,44864e-13;-7,44939e-18;29;
62,73;-0,921198;33;
0;-7,44939e-18;24;
62,7246;-0,921198;29;
-1,86265e-09;-7,44932e-18;21;
2,49665e-13;-7,44939e-18;37;
62,727;-0,921198;29;
63,1351;-0,918697;33;
62,7182;-0,921197;29;
62,6867;-0,921174;29;
0;-7,44939e-18;21;
2,56712e-13;-7,44939e-18;45;
62,7269;-0,921198;25;
0;-7,44939e-18;21;
-1,13687e-13;-7,44939e-18;25;
62,6746;-0,921157;37;
62,7913;-0,921136;29;
62,7255;-0,921198;25;
62,7358;-0,921197;33;
0;-7,44939e-18;21;
62,7236;-0,921198;21;
62,7254;-0,921198;29;
62,7311;-0,921198;25;
62,727;-0,921198;25;
62,727;-0,921198;33;
62,6087;-0,920988;33;
62,7244;-0,921198;33;
2,27374e-13;-7,44939e-18;29;
62,727;-0,921198;21;
62,7238;-0,921198;41;
62,727;-0,921198;29;
1,44159e-13;-7,44939e-18;5;
2,44864e-13;-7,44939e-18;45;
62,7292;-0,921198;25;
0;-7,44939e-18;24;
0;-7,44939e-18;24;
62,727;-0,921198;25;
2,27374e-13;-7,44939e-18;45;
62,7141;-0,921196;29;
62,7269;-0,921198;25;
0;-7,44939e-18;21;
-1,13687e-13;-7,44939e-18;25;
2,68301e-13;-7,44939e-18;37;
1,89478e-13;-7,44939e-18;21;
2,2196e-13;-7,44939e-18;33;
62,7268;-0,921198;25;
2,08426e-13;-7,44939e-18;41;
0;-7,44939e-18;21;
2,27374e-13;-7,44939e-18;45;
62,7144;-0,921196;33;
2,27374e-13;-7,44939e-18;49;
1,81899e-13;-7,44939e-18;41;
2,27374e-13;-7,44939e-18;29;
62,7266;-0,921198;33;
2,27374e-13;-7,44939e-18;41;
1,0931e-12;-7,44939e-18;24;
62,727;-0,921198;21;
1,7053e-13;-7,44939e-18;29;
62,727;-0,921198;25;
62,7144;-0,921196;33;
62,6709;-0,921151;21;
62,7286;-0,921198;29;
