0.58121;-4.9188;-0.41879;4;
45.929;51.429;142.55;6;
36.716;-59.909;31.216;6;
60.985;61.985;66.485;4;
45.062;50.562;141.69;6;
38.727;-57.898;33.227;6;
74.189;52.939;73.189;5;
50.818;51.818;72.068;5;
86.257;-10.368;80.757;6;
27.617;-69.008;22.117;6;
55.555;56.555;76.805;5;
85.73;-10.895;80.23;6;
60.631;61.631;66.131;4;
25.692;-70.933;20.192;6;
92.644;-3.981;87.144;6;
33.775;-62.85;28.275;6;
60.753;61.753;66.253;4;
30.4;-66.225;24.9;6;
41.271;-55.354;35.771;6;
97.735;-333.58;76.485;7;
9.4847;-11.765;8.4847;5;
70.281;49.031;69.281;5;
69.097;47.847;68.097;5;
20.01;-76.615;14.51;6;
59.753;60.753;65.253;4;
7.9351;-13.315;6.9351;5;
60.614;61.614;66.114;4;
40.763;-55.862;35.263;6;
66.258;45.008;65.258;5;
71.325;50.075;70.325;5;
47.866;53.366;144.49;6;
70.561;49.311;69.561;5;
30.061;-66.564;24.561;6;
96.612;-334.7;75.362;7;
35.021;-61.604;29.521;6;
87.252;-9.3734;81.752;6;
46.649;52.149;143.27;6;
66.826;45.576;65.826;5;
16.236;-80.389;10.736;6;
67.376;46.126;66.376;5;
74.542;53.292;73.542;5;
24.033;-72.592;18.533;6;
24.387;-72.238;18.887;6;
79.079;-17.546;73.579;6;
41.237;-55.388;35.737;6;
0.91514;-4.5849;-0.084864;4;
35.162;-61.463;29.662;6;
1.3769;-4.1231;0.37693;4;
65.331;59.831;64.331;4;
47.104;52.604;143.73;6;
9.2854;-11.965;8.2854;5;
61.381;62.381;66.881;4;
24.921;-71.704;19.421;6;
87.865;-8.7603;82.365;6;
97.347;-333.97;76.097;7;
7.9549;-13.295;6.9549;5;
85.96;-10.665;80.46;6;
38.487;-58.138;32.987;6;
42.782;-53.843;37.282;6;
58.305;59.305;79.555;5;
12.939;-8.3112;11.939;5;
41.281;-55.344;35.781;6;
58.53;59.53;79.78;5;
83.866;-12.759;78.366;6;
56.426;57.426;77.676;5;
43.221;-53.404;37.721;6;
35.723;-60.902;30.223;6;
38.623;-58.002;33.123;6;
93.144;-3.4814;87.644;6;
83.668;-12.957;78.168;6;
55.992;56.992;77.242;5;
99.007;-332.31;77.757;7;
80.079;-16.546;74.579;6;
96.152;-335.16;74.902;7;
8.5335;-12.716;7.5335;5;
47.606;53.106;144.23;6;
7.294;-13.956;6.294;5;
13.827;-82.798;8.3273;6;
86.71;-9.9148;81.21;6;
12.819;-8.431;11.819;5;
33.606;-63.019;28.106;6;
18.698;-77.927;13.198;6;
35.23;-61.395;29.73;6;
98.084;-333.23;76.834;7;
57.727;58.727;78.977;5;
63.815;58.315;62.815;4;
10.068;-11.182;9.0679;5;
62.098;63.098;67.598;4;
80.045;-16.58;74.545;6;
75.322;54.072;74.322;5;
66.216;44.966;65.216;5;
44.463;-52.162;38.963;6;
50.056;51.056;71.306;5;
80.587;-16.038;75.087;6;
88.145;-8.4796;82.645;6;
21.743;-74.882;16.243;6;
13.746;-82.879;8.2465;6;
69.614;48.364;68.614;5;
6.3144;-14.936;5.3144;5;
64.431;58.931;63.431;4;
