62,7269;-0,921198;45;
63,5001;-0,912245;5;
62,727;-0,921198;29;
1,7053e-13;-7,44939e-18;29;
62,722;-0,921198;41;
76,9097;0,096137;5;
-2,87861;0,000165728;5;
4,37226;0,000382333;5;
-8,63282;0,00149051;5;
62,727;-0,921198;33;
62,7128;-0,921195;29;
-3,55831;0,000253232;5;
1,98952e-13;-7,44939e-18;37;
62,727;-0,921198;37;
0;-7,44939e-18;21;
0;-7,44939e-18;21;
-22,1563;0,00981804;5;
-9,72954;0,00189328;5;
62,727;-0,921198;37;
62,723;-0,921198;37;
3,41061e-13;-7,44939e-18;41;
0;-7,44939e-18;21;
-13,5507;0,00367243;5;
67,3684;-0,638768;33;
2,27374e-13;-7,44939e-18;45;
62,7244;-0,921198;29;
62,7268;-0,921198;25;
1,13687e-13;-7,44939e-18;37;
0;-7,44939e-18;4;
63,1143;-0,918946;5;
2,27374e-13;-7,44939e-18;37;
2,45809e-13;-7,44939e-18;33;
-2,5867;0,00013382;9;
62,4236;-0,919818;33;
0;-7,44939e-18;25;
62,7262;-0,921198;25;
-3,47405;0,000241381;5;
62,7324;-0,921198;37;
0;-7,44939e-18;4;
1,7053e-13;-7,44939e-18;101;
2,59856e-13;-7,44939e-18;33;
2,84217e-13;-7,44939e-18;45;
62,7335;-0,921198;25;
62,7375;-0,921197;41;
1,7053e-13;-7,44939e-18;29;
62,7181;-0,921197;37;
2,41585e-13;-7,44939e-18;29;
62,727;-0,921198;29;
1,81899e-13;-7,44939e-18;33;
62,7126;-0,921195;45;
2,33911e-13;-7,44939e-18;20;
62,7078;-0,921193;37;
2,27374e-13;-7,44939e-18;117;
62,727;-0,921198;29;
0;-7,44939e-18;4;
62,7263;-0,921198;25;
62,7231;-0,921198;33;
128;0,32768;33;
62,7269;-0,921198;29;
0;-7,44939e-18;4;
62,8;-0,921118;33;
2,27374e-13;-7,44939e-18;45;
62,7274;-0,921198;29;
0;-7,44939e-18;21;
62,7266;-0,921198;29;
2,22431e-13;-7,44939e-18;57;
2,20268e-13;-7,44939e-18;45;
1,13687e-13;-7,44939e-18;28;
23,3339;0,0108896;8;
62,7324;-0,921198;25;
0;-7,44939e-18;24;
62,7273;-0,921198;37;
0;-7,44939e-18;4;
2,27374e-13;-7,44939e-18;45;
2,20039e-13;-7,44939e-18;49;
2,15083e-13;-7,44939e-18;49;
62,7258;-0,921198;33;
-24,5285;0,0120329;9;
62,7268;-0,921198;29;
2,56712e-13;-7,44939e-18;117;
-12,8635;0,00330942;5;
11,0916;0,00246047;5;
62,7106;-0,921194;25;
-12,1464;0,0029507;5;
0;-7,44939e-18;4;
2,27374e-13;-7,44939e-18;65;
-13,7093;0,00375891;5;
62,7256;-0,921198;25;
2,59856e-13;-7,44939e-18;37;
-5,32935;0,00056804;5;
1,97057e-13;-7,44939e-18;57;
0;-7,44939e-18;25;
0;-7,44939e-18;4;
62,7269;-0,921198;33;
1,94892e-13;-7,44939e-18;33;
2,84217e-13;-7,44939e-18;45;
62,727;-0,921198;33;
1,81899e-13;-7,44939e-18;61;
1,45519e-11;-7,44939e-18;24;
0;-7,44939e-18;21;
