49.505;53.505;80.505;6;
62.419;58.419;61.419;4;
46.895;50.895;77.895;6;
4.3212;-5.6788;3.3212;5;
48.441;52.441;79.441;6;
72.49;41.49;68.49;6;
91.212;0.21176;81.212;7;
97.936;6.936;87.936;7;
87.049;-3.9514;77.049;7;
77.669;46.669;73.669;6;
67.073;57.073;66.073;5;
91.543;0.54316;81.543;7;
20.057;-10.943;16.057;6;
75.474;44.474;71.474;6;
21.327;-69.673;11.327;7;
12.723;-18.277;8.7233;6;
86.268;-4.7319;76.268;7;
93.566;2.5658;83.566;7;
75.466;44.466;71.466;6;
48.35;52.35;79.35;6;
32.379;-58.621;22.379;7;
23.909;-67.091;13.909;7;
94.938;3.9381;84.938;7;
45.482;49.482;76.482;6;
37.733;-53.267;27.733;7;
66.297;56.297;65.297;5;
67.861;57.861;66.861;5;
30.289;-60.711;20.289;7;
54.097;58.097;85.097;6;
62.907;58.907;61.907;4;
6.8432;-3.1568;5.8432;5;
18.224;-12.776;14.224;6;
98.328;7.3282;88.328;7;
80.151;49.151;76.151;6;
12.951;-18.049;8.9509;6;
66.265;56.265;65.265;5;
97.249;6.2494;87.249;7;
75.871;44.871;71.871;6;
83.585;-7.415;73.585;7;
88.874;-2.1259;78.874;7;
27.926;-63.074;17.926;7;
36.282;-54.718;26.282;7;
63.795;59.795;62.795;4;
50.222;54.222;81.222;6;
11.274;-19.726;7.2735;6;
78.014;47.014;74.014;6;
17.51;-13.49;13.51;6;
79.259;48.259;75.259;6;
6.5445;-3.4555;5.5445;5;
48.937;52.937;79.937;6;
15.608;-15.392;11.608;6;
78.193;47.193;74.193;6;
89.43;-1.5699;79.43;7;
46.751;50.751;77.751;6;
54.563;58.563;85.563;6;
68.192;58.192;67.192;5;
82.555;51.555;78.555;6;
80.133;49.133;76.133;6;
45.843;49.843;76.843;6;
69.9;38.9;65.9;6;
51.671;55.671;82.671;6;
3.5301;-6.4699;2.5301;5;
66.39;56.39;65.39;5;
17.022;-13.978;13.022;6;
79.748;48.748;75.748;6;
35.635;-55.365;25.635;7;
9.3471;-21.653;5.3471;6;
11.653;-19.347;7.6529;6;
99.583;8.5829;89.583;7;
60.415;61.415;64.415;4;
16.147;-14.853;12.147;6;
75.125;44.125;71.125;6;
54.532;58.532;85.532;6;
20.075;-10.925;16.075;6;
29.551;-61.449;19.551;7;
26.47;-64.53;16.47;7;
46.853;50.853;77.853;6;
98.964;7.9638;88.964;7;
67.331;57.331;66.331;5;
89.106;-1.8937;79.106;7;
94.574;3.5735;84.574;7;
53.43;57.43;84.43;6;
64.88;60.88;63.88;4;
96.101;5.1006;86.101;7;
71.383;40.383;67.383;6;
34.665;-56.335;24.665;7;
95.083;4.0835;85.083;7;
64.685;60.685;63.685;4;
30.114;-60.886;20.114;7;
97.065;6.0646;87.065;7;
20.336;-10.664;16.336;6;
13.725;-17.275;9.7249;6;
83.799;-7.2006;73.799;7;
73.05;42.05;69.05;6;
20.014;-10.986;16.014;6;
36.004;-54.996;26.004;7;
78.236;47.236;74.236;6;
41.999;-49.001;31.999;7;
17.337;-13.663;13.337;6;
14.738;-16.262;10.738;6;
