45.07;50.57;141.69;6;
10.037;-11.213;9.0375;5;
96.601;-334.71;75.351;7;
90.914;-5.7106;85.414;6;
14.053;-82.572;8.5527;6;
97.803;-333.51;76.553;7;
50.525;51.525;71.775;5;
67.472;46.222;66.472;5;
63.174;57.674;62.174;4;
87.947;-8.6777;82.447;6;
3.4493;-17.801;2.4493;5;
76.821;-19.804;71.321;6;
39.593;-57.032;34.093;6;
91.087;-5.5378;85.587;6;
77.999;-18.626;72.499;6;
12.945;-8.3051;11.945;5;
5.6458;-15.604;4.6458;5;
58.901;59.901;80.151;5;
62.382;56.882;61.382;4;
59.906;60.906;65.406;4;
87.688;-8.9373;82.188;6;
39.749;-56.876;34.249;6;
26.805;-69.82;21.305;6;
76.127;-20.498;70.627;6;
23.493;-73.132;17.993;6;
28.585;-68.04;23.085;6;
91.379;-5.246;85.879;6;
86.325;-10.3;80.825;6;
3.7888;-17.461;2.7888;5;
28.739;-67.886;23.239;6;
37.242;-59.383;31.742;6;
8.7337;-12.516;7.7337;5;
73.384;52.134;72.384;5;
97.273;-334.04;76.023;7;
23.516;-73.109;18.016;6;
9.5073;-11.743;8.5073;5;
22.962;-73.663;17.462;6;
78.976;-17.649;73.476;6;
17.586;-79.039;12.086;6;
20.106;-76.519;14.606;6;
97.335;-333.98;76.085;7;
14.024;-82.601;8.5238;6;
52.819;53.819;74.069;5;
53.786;54.786;75.036;5;
80.33;-16.295;74.83;6;
19.012;-77.613;13.512;6;
24.514;-72.111;19.014;6;
53.552;54.552;74.802;5;
64.684;59.184;63.684;4;
6.9405;-14.31;5.9405;5;
98.008;-333.3;76.758;7;
70.706;49.456;69.706;5;
23.671;-72.954;18.171;6;
62.979;57.479;61.979;4;
77.219;-19.406;71.719;6;
85.233;-11.392;79.733;6;
82.697;-13.928;77.197;6;
59.644;60.644;65.144;4;
86.753;-9.8725;81.253;6;
37.683;-58.942;32.183;6;
58.979;59.979;80.229;5;
73.777;52.527;72.777;5;
37.675;-58.95;32.175;6;
47.891;53.391;144.52;6;
16.162;-80.463;10.662;6;
61.687;62.687;67.187;4;
80.789;-15.836;75.289;6;
7.3354;-13.915;6.3354;5;
33.616;-63.009;28.116;6;
35.236;-61.389;29.736;6;
99.984;-331.33;78.734;7;
15.805;-80.82;10.305;6;
5.5558;-15.694;4.5558;5;
69.538;48.288;68.538;5;
88.031;-8.5941;82.531;6;
92.615;-4.0103;87.115;6;
77.506;-19.119;72.006;6;
14.542;-82.083;9.042;6;
17.153;-79.472;11.653;6;
89.103;-7.5219;83.603;6;
65.503;60.003;64.503;4;
83.574;-13.051;78.074;6;
4.0528;-17.197;3.0528;5;
64.789;59.289;63.789;4;
54.295;55.295;75.545;5;
96.102;-335.21;74.852;7;
65.362;59.862;64.362;4;
56.363;57.363;77.613;5;
37.588;-59.037;32.088;6;
42.47;-54.155;36.97;6;
4.5085;-16.742;3.5085;5;
94.207;-2.4181;88.707;6;
45.527;51.027;142.15;6;
65.023;59.523;64.023;4;
11.018;-10.232;10.018;5;
3.3707;-17.879;2.3707;5;
21.179;-75.446;15.679;6;
28.16;-68.465;22.66;6;
91.168;-5.4572;85.668;6;
84.953;-11.672;79.453;6;
