13.588;-17.412;9.5876;6;
11.936;-19.064;7.9358;6;
66.949;56.949;65.949;5;
93.048;2.0478;83.048;7;
93.387;2.3874;83.387;7;
66.96;56.96;65.96;5;
49.656;53.656;80.656;6;
79.168;48.168;75.168;6;
67.655;57.655;66.655;5;
48.275;52.275;79.275;6;
88.578;-2.4215;78.578;7;
53.262;57.262;84.262;6;
24.58;-66.42;14.58;7;
34.64;-56.36;24.64;7;
67.832;57.832;66.832;5;
75.387;44.387;71.387;6;
51.427;55.427;82.427;6;
65.71;55.71;64.71;5;
51.521;55.521;82.521;6;
96.436;5.4355;86.436;7;
67.614;57.614;66.614;5;
68.899;58.899;67.899;5;
78.189;47.189;74.189;6;
48.476;52.476;79.476;6;
66.651;56.651;65.651;5;
58.898;59.898;68.898;5;
71.117;40.117;67.117;6;
59.592;60.592;69.592;5;
52.772;56.772;83.772;6;
34.39;-56.61;24.39;7;
17.943;-13.057;13.943;6;
60.294;61.294;64.294;4;
21.113;-69.887;11.113;7;
44.832;-46.168;34.832;7;
75.941;44.941;71.941;6;
38.04;-52.96;28.04;7;
83.608;-7.3916;73.608;7;
34.728;-56.272;24.728;7;
54.92;58.92;85.92;6;
75.817;44.817;71.817;6;
61.311;62.311;65.311;4;
11.822;-19.178;7.8219;6;
32.796;-58.204;22.796;7;
18.696;-12.304;14.696;6;
77.799;46.799;73.799;6;
33.12;-57.88;23.12;7;
70.928;39.928;66.928;6;
30.488;-60.512;20.488;7;
90.467;-0.5333;80.467;7;
84.502;-6.4977;74.502;7;
0.91465;-3.0854;-0.085352;4;
93.264;2.2645;83.264;7;
78.482;47.482;74.482;6;
87.95;-3.0495;77.95;7;
18.867;-12.133;14.867;6;
28.179;-62.821;18.179;7;
98.684;7.684;88.684;7;
8.5502;-22.45;4.5502;6;
65.429;55.429;64.429;5;
50.143;54.143;81.143;6;
33.014;-57.986;23.014;7;
60.493;61.493;64.493;4;
53.985;57.985;84.985;6;
16.629;-14.371;12.629;6;
90.699;-0.30094;80.699;7;
34.569;-56.431;24.569;7;
14.479;-16.521;10.479;6;
62.071;63.071;66.071;4;
55.404;59.404;86.404;6;
37.445;-53.555;27.445;7;
85.973;-5.0269;75.973;7;
98.806;7.8059;88.806;7;
24.522;-66.478;14.522;7;
59.836;60.836;69.836;5;
42.308;-48.692;32.308;7;
99.491;8.4915;89.491;7;
82.342;51.342;78.342;6;
5.0937;-4.9063;4.0937;5;
63.39;59.39;62.39;4;
48.349;52.349;79.349;6;
41.508;-49.492;31.508;7;
88.872;-2.1277;78.872;7;
17.027;-13.973;13.027;6;
4.0359;-5.9641;3.0359;5;
90.306;-0.69413;80.306;7;
94.559;3.5594;84.559;7;
14.79;-16.21;10.79;6;
89.402;-1.5981;79.402;7;
57.656;58.656;67.656;5;
14.407;-16.593;10.407;6;
17.404;-13.596;13.404;6;
42.062;-48.938;32.062;7;
57.227;58.227;67.227;5;
71.49;40.49;67.49;6;
95.992;4.9918;85.992;7;
8.1098;-22.89;4.1098;6;
62.313;58.313;61.313;4;
4.038;-5.962;3.038;5;
28.569;-62.431;18.569;7;
55.033;59.033;86.033;6;
