91.999;0.99935;81.999;7;
57.528;58.528;67.528;5;
36.636;-54.364;26.636;7;
47.038;51.038;78.038;6;
98.493;7.4926;88.493;7;
51.902;55.902;82.902;6;
77.43;46.43;73.43;6;
63.299;59.299;62.299;4;
79.943;48.943;75.943;6;
33.788;-57.212;23.788;7;
27.49;-63.51;17.49;7;
92.865;1.8652;82.865;7;
58.926;59.926;68.926;5;
29.157;-61.843;19.157;7;
76.566;45.566;72.566;6;
67.368;57.368;66.368;5;
86.508;-4.4919;76.508;7;
65.533;55.533;64.533;5;
47.826;51.826;78.826;6;
52.745;56.745;83.745;6;
19.583;-11.417;15.583;6;
94.128;3.1276;84.128;7;
33.164;-57.836;23.164;7;
92.618;1.6176;82.618;7;
37.33;-53.67;27.33;7;
0.63502;-3.365;-0.36498;4;
33.958;-57.042;23.958;7;
39.011;-51.989;29.011;7;
95.258;4.2583;85.258;7;
19.375;-11.625;15.375;6;
8.6417;-22.358;4.6417;6;
62.923;58.923;61.923;4;
80.691;49.691;76.691;6;
36.96;-54.04;26.96;7;
49.228;53.228;80.228;6;
41.681;-49.319;31.681;7;
92.305;1.3048;82.305;7;
34.878;-56.122;24.878;7;
49.567;53.567;80.567;6;
80.575;49.575;76.575;6;
63.062;59.062;62.062;4;
42.767;-48.233;32.767;7;
20.717;-70.283;10.717;7;
37.185;-53.815;27.185;7;
35.43;-55.57;25.43;7;
18.785;-12.215;14.785;6;
50.57;54.57;81.57;6;
28.177;-62.823;18.177;7;
43.073;-47.927;33.073;7;
16.415;-14.585;12.415;6;
93.377;2.3773;83.377;7;
29.494;-61.506;19.494;7;
36.372;-54.628;26.372;7;
22.253;-68.747;12.253;7;
48.668;52.668;79.668;6;
50.611;54.611;81.611;6;
32.917;-58.083;22.917;7;
52.172;56.172;83.172;6;
35.642;-55.358;25.642;7;
6.9287;-3.0713;5.9287;5;
73.868;42.868;69.868;6;
41.033;-49.967;31.033;7;
11.034;-19.966;7.0336;6;
87.62;-3.3802;77.62;7;
95.886;4.8865;85.886;7;
29.402;-61.598;19.402;7;
68.381;58.381;67.381;5;
81.147;50.147;77.147;6;
51.115;55.115;82.115;6;
90.776;-0.22413;80.776;7;
47.937;51.937;78.937;6;
16.458;-14.542;12.458;6;
29.453;-61.547;19.453;7;
15.779;-15.221;11.779;6;
85.642;-5.3575;75.642;7;
50.244;54.244;81.244;6;
35.04;-55.96;25.04;7;
2.0083;-1.9917;1.0083;4;
35.668;-55.332;25.668;7;
19.427;-11.573;15.427;6;
15.137;-15.863;11.137;6;
0.62097;-3.379;-0.37903;4;
78.191;47.191;74.191;6;
81.092;50.092;77.092;6;
60.793;61.793;64.793;4;
9.023;-21.977;5.023;6;
94.001;3.0006;84.001;7;
17.706;-13.294;13.706;6;
66.903;56.903;65.903;5;
75.3;44.3;71.3;6;
7.4507;-23.549;3.4507;6;
24.148;-66.852;14.148;7;
38.266;-52.734;28.266;7;
43.694;-47.306;33.694;7;
53.953;57.953;84.953;6;
15.794;-15.206;11.794;6;
31.555;-59.445;21.555;7;
63.571;59.571;62.571;4;
35.072;-55.928;25.072;7;
24.7;-66.3;14.7;7;
