32.143;-64.482;26.643;6;
45.018;50.518;141.64;6;
39.939;-56.686;34.439;6;
69.264;48.014;68.264;5;
47.703;53.203;144.33;6;
3.9716;-17.278;2.9716;5;
82.916;-13.709;77.416;6;
71.806;50.556;70.806;5;
2.492;-3.008;1.492;4;
54.844;55.844;76.094;5;
17.489;-79.136;11.989;6;
91.013;-5.6125;85.513;6;
93.909;-2.7164;88.409;6;
31.565;-65.06;26.065;6;
88.225;-8.4001;82.725;6;
33.958;-62.667;28.458;6;
62.552;57.052;61.552;4;
60.497;61.497;65.997;4;
49.808;50.808;71.058;5;
33.789;-62.836;28.289;6;
38.38;-58.245;32.88;6;
76.705;-19.92;71.205;6;
45.789;51.289;142.41;6;
64.225;58.725;63.225;4;
32.444;-64.181;26.944;6;
85.371;-11.254;79.871;6;
93.42;-3.2055;87.92;6;
18.99;-77.635;13.49;6;
71.338;50.088;70.338;5;
16.223;-80.402;10.723;6;
80.501;-16.124;75.001;6;
94.941;-1.6836;89.441;6;
49.077;54.577;145.7;6;
91.967;-4.6578;86.467;6;
97.704;-333.61;76.454;7;
80.2;-16.425;74.7;6;
52.428;53.428;73.678;5;
11.223;-10.027;10.223;5;
23.531;-73.094;18.031;6;
39.619;-57.006;34.119;6;
7.2737;-13.976;6.2737;5;
15.769;-80.856;10.269;6;
96.007;-335.31;74.757;7;
57.317;58.317;78.567;5;
98.271;-333.04;77.021;7;
96.578;-334.73;75.328;7;
21.974;-74.651;16.474;6;
57.653;58.653;78.903;5;
66.293;45.043;65.293;5;
12.105;-9.145;11.105;5;
11.404;-9.8463;10.404;5;
96.645;-334.67;75.395;7;
72.063;50.813;71.063;5;
35.813;-60.812;30.313;6;
14.095;-82.53;8.5947;6;
24.207;-72.418;18.707;6;
57.606;58.606;78.856;5;
67.916;46.666;66.916;5;
75.842;54.592;74.842;5;
77.271;-19.354;71.771;6;
75.562;54.312;74.562;5;
53.363;54.363;74.613;5;
14.914;-81.711;9.4144;6;
9.807;-11.443;8.807;5;
51.287;52.287;72.537;5;
92.39;-4.2352;86.89;6;
71.316;50.066;70.316;5;
33.286;-63.339;27.786;6;
84.932;-11.693;79.432;6;
19.182;-77.443;13.682;6;
71.99;50.74;70.99;5;
10.679;-10.571;9.6788;5;
91.463;-5.1621;85.963;6;
44.776;-51.849;39.276;6;
29.329;-67.296;23.829;6;
99.434;-331.88;78.184;7;
33.339;-63.286;27.839;6;
56.608;57.608;77.858;5;
78.979;-17.646;73.479;6;
41.436;-55.189;35.936;6;
36.576;-60.049;31.076;6;
19.591;-77.034;14.091;6;
72.308;51.058;71.308;5;
89.108;-7.5166;83.608;6;
43.56;-53.065;38.06;6;
23.047;-73.578;17.547;6;
52.356;53.356;73.606;5;
95.4;-1.225;89.9;6;
74.55;53.3;73.55;5;
49.033;54.533;145.66;6;
79.917;-16.708;74.417;6;
8.3889;-12.861;7.3889;5;
0.04264;-5.4574;-0.95736;4;
33.739;-62.886;28.239;6;
63.789;58.289;62.789;4;
67.781;46.531;66.781;5;
20.036;-76.589;14.536;6;
37.633;-58.992;32.133;6;
13.616;-83.009;8.1155;6;
60.005;61.005;65.505;4;
