0;44.96;58.429;75.515;10;
1;34.777;-10.555;15.074;11;
2;50.986;59.298;70.689;9;
3;99.329;53.997;79.626;11;
4;55.72;58.97;64.033;7;
5;74.589;54.885;66.276;9;
6;98.559;53.226;78.855;11;
7;31.959;-13.373;12.256;11;
8;70.093;56.624;64.218;8;
9;97.123;51.791;77.42;11;
10;91.138;45.806;71.435;11;
11;92.151;46.819;72.448;11;
12;18.677;-11.878;5.2084;10;
13;93.251;47.919;73.548;11;
14;49.585;57.897;69.288;9;
15;74.48;54.777;66.168;9;
16;25.878;-19.454;6.1745;11;
17;95.511;50.179;75.808;11;
18;32.632;-12.7;12.929;11;
19;19.833;-10.721;6.3645;10;
20;78.244;58.541;69.932;9;
21;31.747;-13.586;12.043;11;
22;87.237;56.682;73.768;10;
23;90.28;44.948;70.577;11;
24;85.031;54.476;71.562;10;
25;42.423;-26.575;11.868;12;
26;26.786;-18.546;7.0828;11;
27;17.605;-12.95;4.1362;10;
28;40.449;-28.549;9.8943;12;
29;26.478;-18.854;6.7753;11;
30;94.961;49.629;75.258;11;
31;71.043;57.574;65.168;8;
32;12.157;-7.5465;3.8441;9;
33;76.993;57.29;68.681;9;
34;52.774;58.649;66.243;8;
35;93.9;48.568;74.197;11;
36;88.157;42.825;68.454;11;
37;62.905;60.405;61.905;4;
38;56.57;59.82;64.883;7;
39;26.931;-18.401;7.2276;11;
40;51.582;59.895;71.285;9;
41;53.721;59.596;67.19;8;
42;65.412;62.162;64.412;5;
43;89.639;44.307;69.935;11;
44;59.888;60.888;63.138;5;
45;98.898;53.566;79.195;11;
46;21.561;-8.9936;8.0924;10;
47;92.651;47.319;72.948;11;
48;73.395;59.926;67.52;8;
49;40.419;-28.579;9.8643;12;
50;23.084;-7.4709;9.6151;10;
51;78.359;58.656;70.046;9;
52;49.231;57.544;68.934;9;
53;70.834;57.365;64.959;8;
54;90.121;44.788;70.417;11;
55;84.978;54.424;71.51;10;
56;48.235;56.548;67.938;9;
57;4.8331;-3.4794;1.5831;7;
58;97.668;52.336;77.965;11;
59;50.428;58.741;70.131;9;
60;49.034;57.346;68.737;9;
61;9.3662;-4.1026;3.4912;8;
62;47.097;55.41;66.8;9;
63;64.039;61.539;63.039;4;
64;15.378;-4.3255;7.0651;9;
65;44.972;58.441;75.527;10;
66;62.243;59.743;61.243;4;
67;44.344;-24.654;13.789;12;
68;46.453;54.766;66.156;9;
69;15.661;-4.0424;7.3483;9;
70;11.066;-8.637;2.7536;9;
71;45.943;59.412;76.498;10;
72;71.238;57.769;65.363;8;
73;54.643;60.518;68.112;8;
74;52.78;58.655;66.249;8;
75;19.728;-10.827;6.2593;10;
76;0.3183;-2.1817;-0.6817;4;
77;88.909;43.577;69.206;11;
78;44.692;-24.306;14.137;12;
79;40.924;-28.074;10.369;12;
80;40.361;-28.637;9.8064;12;
81;20.887;-9.668;7.4179;10;
82;89.427;44.095;69.724;11;
83;84.806;54.252;71.337;10;
84;75.633;55.93;67.321;9;
85;55.777;59.027;64.089;7;
86;66.539;60.664;64.039;6;
87;6.3811;-1.9314;3.1311;7;
88;57.401;60.651;65.713;7;
89;80.808;50.253;67.339;10;
90;20.486;-10.069;7.0174;10;
91;41.834;-27.164;11.279;12;
92;67.74;59.428;64.49;7;
93;81.499;50.945;68.031;10;
94;24.861;-5.6935;11.392;10;
95;79.709;49.154;66.24;10;
96;91.666;46.334;71.963;11;
97;85.182;54.627;71.713;10;
98;21.269;-9.2861;7.7998;10;
99;23.997;-6.5574;10.529;10;
