0;62,727; ;-0,921198; ;203;
1;2,53246e-13; ;-7,44939e-18; ;209;
2;2,26595e-13; ;-7,44939e-18; ;197;
3;2,44422e-13; ;-7,44939e-18; ;215;
4;62,727; ;-0,921198; ;203;
5;2,26765e-13; ;-7,44939e-18; ;209;
6;2,26595e-13; ;-7,44939e-18; ;209;
7;62,727; ;-0,921198; ;203;
8;2,71026e-13; ;-7,44939e-18; ;209;
9;2,44422e-13; ;-7,44939e-18; ;203;
10;2,35432e-13; ;-7,44939e-18; ;209;
11;61,8816; ;-0,91054; ;197;
12;2,44422e-13; ;-7,44939e-18; ;209;
13;2,00052e-13; ;-7,44939e-18; ;209;
14;2,00052e-13; ;-7,44939e-18; ;209;
15;2,44422e-13; ;-7,44939e-18; ;209;
16;2,26595e-13; ;-7,44939e-18; ;209;
17;62,727; ;-0,921198; ;203;
18;2,00052e-13; ;-7,44939e-18; ;215;
19;62,727; ;-0,921198; ;203;
20;62,727; ;-0,921198; ;209;
21;62,727; ;-0,921198; ;203;
22;2,26595e-13; ;-7,44939e-18; ;203;
23;2,62066e-13; ;-7,44939e-18; ;209;
24;2,79836e-13; ;-7,44939e-18; ;203;
25;2,26595e-13; ;-7,44939e-18; ;215;
26;2,00052e-13; ;-7,44939e-18; ;215;
27;2,44422e-13; ;-7,44939e-18; ;197;
28;2,35432e-13; ;-7,44939e-18; ;209;
29;62,727; ;-0,921198; ;209;
30;62,727; ;-0,921198; ;209;
31;2,00052e-13; ;-7,44939e-18; ;209;
32;62,727; ;-0,921198; ;203;
33;62,727; ;-0,921198; ;203;
34;62,727; ;-0,921198; ;203;
35;2,26595e-13; ;-7,44939e-18; ;209;
36;2,35432e-13; ;-7,44939e-18; ;209;
37;2,44422e-13; ;-7,44939e-18; ;203;
38;2,53398e-13; ;-7,44939e-18; ;209;
39;2,44265e-13; ;-7,44939e-18; ;197;
40;62,727; ;-0,921198; ;209;
41;2,1793e-13; ;-7,44939e-18; ;209;
42;62,727; ;-0,921198; ;209;
43;2,00052e-13; ;-7,44939e-18; ;209;
44;2,00052e-13; ;-7,44939e-18; ;209;
45;62,727; ;-0,921198; ;203;
46;62,727; ;-0,921198; ;203;
47;2,44422e-13; ;-7,44939e-18; ;209;
48;62,727; ;-0,921198; ;209;
49;2,26765e-13; ;-7,44939e-18; ;209;
50;62,727; ;-0,921198; ;203;
51;2,26595e-13; ;-7,44939e-18; ;209;
52;62,727; ;-0,921198; ;203;
53;2,26595e-13; ;-7,44939e-18; ;209;
54;2,17753e-13; ;-7,44939e-18; ;209;
55;62,727; ;-0,921198; ;203;
56;2,44422e-13; ;-7,44939e-18; ;209;
57;62,727; ;-0,921198; ;197;
58;62,727; ;-0,921198; ;203;
59;2,44422e-13; ;-7,44939e-18; ;209;
60;62,727; ;-0,921198; ;203;
61;62,727; ;-0,921198; ;197;
62;2,26595e-13; ;-7,44939e-18; ;203;
63;62,727; ;-0,921198; ;209;
64;2,35596e-13; ;-7,44939e-18; ;203;
65;2,26595e-13; ;-7,44939e-18; ;209;
66;2,62066e-13; ;-7,44939e-18; ;209;
67;2,26595e-13; ;-7,44939e-18; ;209;
68;62,727; ;-0,921198; ;209;
69;2,17753e-13; ;-7,44939e-18; ;209;
70;2,26595e-13; ;-7,44939e-18; ;209;
71;2,88778e-13; ;-7,44939e-18; ;203;
72;62,727; ;-0,921198; ;203;
73;62,727; ;-0,921198; ;203;
74;62,727; ;-0,921198; ;203;
75;2,44422e-13; ;-7,44939e-18; ;209;
76;2,44422e-13; ;-7,44939e-18; ;215;
77;2,17753e-13; ;-7,44939e-18; ;209;
78;62,727; ;-0,921198; ;203;
79;63,1668; ;-0,918294; ;197;
80;62,9532; ;-0,920429; ;197;
81;62,727; ;-0,921198; ;197;
82;1,82323e-13; ;-7,44939e-18; ;209;
83;62,727; ;-0,921198; ;203;
84;2,62213e-13; ;-7,44939e-18; ;209;
85;2,26595e-13; ;-7,44939e-18; ;209;
86;2,62066e-13; ;-7,44939e-18; ;203;
87;2,26595e-13; ;-7,44939e-18; ;215;
88;2,26595e-13; ;-7,44939e-18; ;209;
89;2,35596e-13; ;-7,44939e-18; ;209;
90;2,44422e-13; ;-7,44939e-18; ;209;
91;2,44422e-13; ;-7,44939e-18; ;209;
92;2,44422e-13; ;-7,44939e-18; ;209;
93;62,727; ;-0,921198; ;203;
94;62,727; ;-0,921198; ;203;
95;62,727; ;-0,921198; ;203;
96;2,62066e-13; ;-7,44939e-18; ;209;
97;2,35432e-13; ;-7,44939e-18; ;209;
98;62,727; ;-0,921198; ;209;
99;62,727; ;-0,921198; ;197;
