0;62,724; ;-0,921198; ;29;
1;2,47145e-13; ;-7,44939e-18; ;53;
2;62,7045; ;-0,921191; ;33;
3;62,7288; ;-0,921198; ;37;
4;62,7272; ;-0,921198; ;29;
5;62,7269; ;-0,921198; ;33;
6;62,727; ;-0,921198; ;33;
7;-1,45519e-11; ;-7,44939e-18; ;25;
8;62,5455; ;-0,920704; ;29;
9;62,7269; ;-0,921198; ;33;
10;62,735; ;-0,921197; ;37;
11;62,727; ;-0,921198; ;33;
12;3,03165e-13; ;-7,44939e-18; ;29;
13;62,727; ;-0,921198; ;33;
14;62,727; ;-0,921198; ;29;
15;62,7356; ;-0,921197; ;33;
16;1,6241e-13; ;-7,44939e-18; ;33;
17;62,7411; ;-0,921195; ;29;
18;2,35795e-13; ;-7,44939e-18; ;25;
19;3,7862e-13; ;-7,44939e-18; ;21;
20;62,727; ;-0,921198; ;29;
21;0; ;-7,44939e-18; ;24;
22;62,4; ;-0,919595; ;37;
23;62,3158; ;-0,918665; ;37;
24;62,7043; ;-0,921191; ;29;
25;0; ;-7,44939e-18; ;21;
26;0; ;-7,44939e-18; ;21;
27;2,27374e-13; ;-7,44939e-18; ;41;
28;0; ;-7,44939e-18; ;29;
29;0; ;-7,44939e-18; ;24;
30;62,727; ;-0,921198; ;29;
31;62,7276; ;-0,921198; ;29;
32;2,0344e-13; ;-7,44939e-18; ;49;
33;62,6924; ;-0,92118; ;25;
34;62,7259; ;-0,921198; ;29;
35;62,366; ;-0,919245; ;37;
36;62,727; ;-0,921198; ;33;
37;62,8455; ;-0,920987; ;5;
38;62,7434; ;-0,921194; ;25;
39;2,27374e-13; ;-7,44939e-18; ;41;
40;62,7071; ;-0,921192; ;33;
41;62,7382; ;-0,921196; ;29;
42;62,7262; ;-0,921198; ;21;
43;62,6465; ;-0,921101; ;37;
44;62,7329; ;-0,921198; ;33;
45;62,7269; ;-0,921198; ;37;
46;2,27374e-13; ;-7,44939e-18; ;25;
47;62,6835; ;-0,92117; ;37;
48;62,727; ;-0,921198; ;25;
49;2,64335e-13; ;-7,44939e-18; ;21;
50;1,86033e-13; ;-7,44939e-18; ;33;
51;62,8148; ;-0,921082; ;33;
52;62,7463; ;-0,921193; ;29;
53;62,725; ;-0,921198; ;25;
54;62,727; ;-0,921198; ;37;
55;62,7288; ;-0,921198; ;25;
56;62,736; ;-0,921197; ;33;
57;2,27374e-13; ;-7,44939e-18; ;33;
58;62,726; ;-0,921198; ;33;
59;62,5287; ;-0,920609; ;37;
60;62,7269; ;-0,921198; ;21;
61;2,27374e-13; ;-7,44939e-18; ;41;
62;62,6979; ;-0,921186; ;37;
63;62,7264; ;-0,921198; ;21;
64;2,3387e-13; ;-7,44939e-18; ;37;
65;62,7157; ;-0,921196; ;29;
66;63,1; ;-0,919109; ;5;
67;0; ;-7,44939e-18; ;21;
68;62,735; ;-0,921197; ;29;
69;2,27374e-13; ;-7,44939e-18; ;45;
70;2,27374e-13; ;-7,44939e-18; ;37;
71;62,6831; ;-0,921169; ;37;
72;62,7268; ;-0,921198; ;25;
73;62,5496; ;-0,920726; ;29;
74;62,7263; ;-0,921198; ;25;
75;2,27374e-13; ;-7,44939e-18; ;41;
76;1,19664e-13; ;-7,44939e-18; ;5;
77;62,565; ;-0,920805; ;33;
78;0; ;-7,44939e-18; ;21;
79;0; ;-7,44939e-18; ;25;
80;2,27374e-13; ;-7,44939e-18; ;49;
81;0; ;-7,44939e-18; ;21;
82;62,8434; ;-0,920995; ;37;
83;62,727; ;-0,921198; ;29;
84;62,5404; ;-0,920676; ;37;
85;62,747; ;-0,921192; ;29;
86;62,727; ;-0,921198; ;25;
87;2,68714e-13; ;-7,44939e-18; ;29;
88;62,727; ;-0,921198; ;25;
89;62,7237; ;-0,921198; ;33;
90;0; ;-7,44939e-18; ;21;
91;0; ;-7,44939e-18; ;24;
92;62,7027; ;-0,921189; ;25;
93;62,6336; ;-0,921067; ;33;
94;2,3389e-13; ;-7,44939e-18; ;20;
95;62,7264; ;-0,921198; ;33;
96;62,7305; ;-0,921198; ;37;
97;62,727; ;-0,921198; ;29;
98;2,27374e-13; ;-7,44939e-18; ;45;
99;1,89478e-13; ;-7,44939e-18; ;33;
