0;62,7287; ;-0,921198; ;33;
1;0; ;-7,44939e-18; ;4;
2;2,17488e-13; ;-7,44939e-18; ;45;
3;0; ;-7,44939e-18; ;33;
4;62,7395; ;-0,921196; ;33;
5;2,27374e-13; ;-7,44939e-18; ;53;
6;2,38201e-13; ;-7,44939e-18; ;69;
7;62,7256; ;-0,921198; ;33;
8;0; ;-7,44939e-18; ;24;
9;2,27374e-13; ;-7,44939e-18; ;33;
10;0; ;-7,44939e-18; ;21;
11;63,7462; ;-0,905677; ;5;
12;2,35214e-13; ;-7,44939e-18; ;57;
13;2,27374e-13; ;-7,44939e-18; ;73;
14;2,19795e-13; ;-7,44939e-18; ;41;
15;2,27374e-13; ;-7,44939e-18; ;41;
16;2,12215e-13; ;-7,44939e-18; ;61;
17;62,7163; ;-0,921196; ;33;
18;2,27374e-13; ;-7,44939e-18; ;53;
19;62,2819; ;-0,918231; ;33;
20;0; ;-7,44939e-18; ;4;
21;76,0387; ;0,07274; ;5;
22;2,27374e-13; ;-7,44939e-18; ;45;
23;0; ;-7,44939e-18; ;4;
24;2,15407e-13; ;-7,44939e-18; ;37;
25;2,59856e-13; ;-7,44939e-18; ;41;
26;0; ;-7,44939e-18; ;32;
27;0; ;-7,44939e-18; ;37;
28;2,59856e-13; ;-7,44939e-18; ;65;
29;0; ;-7,44939e-18; ;4;
30;-8,28901; ;0,00137415; ;5;
31;2,34264e-13; ;-7,44939e-18; ;53;
32;62,7198; ;-0,921197; ;33;
33;62,7257; ;-0,921198; ;33;
34;62,7329; ;-0,921198; ;33;
35;1,13687e-13; ;-7,44939e-18; ;37;
36;0; ;-7,44939e-18; ;4;
37;-4,54747e-13; ;-7,44939e-18; ;21;
38;1,97057e-13; ;-7,44939e-18; ;53;
39;2,27374e-13; ;-7,44939e-18; ;37;
40;2,27374e-13; ;-7,44939e-18; ;109;
41;1,89478e-13; ;-7,44939e-18; ;53;
42;0; ;-7,44939e-18; ;4;
43;2,39341e-13; ;-7,44939e-18; ;85;
44;1,76846e-13; ;-7,44939e-18; ;65;
45;47,8508; ;0,0380223; ;5;
46;62,7981; ;-0,921122; ;37;
47;1,33046e-10; ;-7,44939e-18; ;24;
48;-11,8149; ;0,00279185; ;5;
49;2,50111e-13; ;-7,44939e-18; ;57;
50;62,7272; ;-0,921198; ;33;
51;0; ;-7,44939e-18; ;4;
52;62,7258; ;-0,921198; ;29;
53;2,27374e-13; ;-7,44939e-18; ;61;
54;2,27374e-13; ;-7,44939e-18; ;77;
55;62,7141; ;-0,921196; ;37;
56;2,27374e-13; ;-7,44939e-18; ;57;
57;62,7269; ;-0,921198; ;25;
58;62,7274; ;-0,921198; ;33;
59;1,13687e-13; ;-7,44939e-18; ;33;
60;62,7253; ;-0,921198; ;33;
61;62,7354; ;-0,921197; ;29;
62;0; ;-7,44939e-18; ;24;
63;2,27374e-13; ;-7,44939e-18; ;121;
64;4,24678e-13; ;-7,44939e-18; ;21;
65;2,2196e-13; ;-7,44939e-18; ;53;
66;2,27374e-13; ;-7,44939e-18; ;117;
67;1,01231e-11; ;-7,44939e-18; ;24;
68;-4,97533; ;0,000495079; ;5;
69;2,11693e-13; ;-7,44939e-18; ;53;
70;2,40749e-13; ;-7,44939e-18; ;45;
71;0; ;-7,44939e-18; ;25;
72;62,7266; ;-0,921198; ;25;
73;62,7279; ;-0,921198; ;33;
74;64; ;-0,897066; ;37;
75;2,86121e-12; ;-7,44939e-18; ;21;
76;0; ;-7,44939e-18; ;32;
77;2,27374e-13; ;-7,44939e-18; ;89;
78;62,7261; ;-0,921198; ;33;
79;62,2057; ;-0,91713; ;5;
80;62,3507; ;-0,919076; ;5;
81;62,7269; ;-0,921198; ;25;
82;2,27374e-13; ;-7,44939e-18; ;45;
83;62,7036; ;-0,92119; ;37;
84;2,18952e-13; ;-7,44939e-18; ;37;
85;2,33911e-13; ;-7,44939e-18; ;20;
86;3,41061e-13; ;-7,44939e-18; ;29;
87;2,27374e-13; ;-7,44939e-18; ;49;
88;0; ;-7,44939e-18; ;24;
89;2,27374e-13; ;-7,44939e-18; ;65;
90;1,81899e-13; ;-7,44939e-18; ;45;
91;-1,66308e-11; ;-7,44939e-18; ;21;
92;2,59856e-13; ;-7,44939e-18; ;73;
93;62,7269; ;-0,921198; ;33;
94;62,7366; ;-0,921197; ;33;
95;62,6987; ;-0,921186; ;37;
96;0; ;-7,44939e-18; ;4;
97;2,2196e-13; ;-7,44939e-18; ;93;
98;2,27374e-13; ;-7,44939e-18; ;109;
99;62,7041; ;-0,92119; ;25;
