34.979;-56.021;24.979;7;
0.63266;-3.3673;-0.36734;4;
90.724;-0.27579;80.724;7;
0.82204;-3.178;-0.17796;4;
97.484;6.4843;87.484;7;
16.588;-14.412;12.588;6;
35.481;-55.519;25.481;7;
50.939;54.939;81.939;6;
47.962;51.962;78.962;6;
23.32;-67.68;13.32;7;
8.5618;-22.438;4.5618;6;
62.959;58.959;61.959;4;
9.0108;-21.989;5.0108;6;
44.152;-46.848;34.152;7;
82.872;51.872;78.872;6;
46.568;50.568;77.568;6;
92.755;1.7547;82.755;7;
44.228;-46.772;34.228;7;
87.822;-3.1782;77.822;7;
12.361;-18.639;8.3611;6;
10.218;-20.782;6.2178;6;
10.863;-20.137;6.8627;6;
12.784;-18.216;8.7839;6;
31.48;-59.52;21.48;7;
59.589;60.589;69.589;5;
27.174;-63.826;17.174;7;
26.276;-64.724;16.276;7;
2.9377;-7.0623;1.9377;5;
21.812;-69.188;11.812;7;
89.546;-1.4541;79.546;7;
97.755;6.7546;87.755;7;
88.872;-2.1284;78.872;7;
3.8406;-6.1594;2.8406;5;
41.494;-49.506;31.494;7;
3.258;-6.742;2.258;5;
65.708;55.708;64.708;5;
59.012;60.012;69.012;5;
52.591;56.591;83.591;6;
6.8815;-3.1185;5.8815;5;
66.221;56.221;65.221;5;
14.871;-16.129;10.871;6;
10.387;-20.613;6.3872;6;
46.131;50.131;77.131;6;
58.242;59.242;68.242;5;
24.516;-66.484;14.516;7;
46.356;50.356;77.356;6;
5.9706;-4.0294;4.9706;5;
8.6746;-22.325;4.6746;6;
9.8915;-21.108;5.8915;6;
68.275;58.275;67.275;5;
80.318;49.318;76.318;6;
14.116;-16.884;10.116;6;
96.028;5.0276;86.028;7;
34.907;-56.093;24.907;7;
2.9798;-7.0202;1.9798;5;
66.967;56.967;65.967;5;
88.903;-2.0971;78.903;7;
51.74;55.74;82.74;6;
48.216;52.216;79.216;6;
92.723;1.7234;82.723;7;
86.792;-4.2083;76.792;7;
9.5483;-21.452;5.5483;6;
74.426;43.426;70.426;6;
44.528;-46.472;34.528;7;
83.118;-7.8823;73.118;7;
78.093;47.093;74.093;6;
86.459;-4.5408;76.459;7;
21.692;-69.308;11.692;7;
10.062;-20.938;6.0622;6;
85.228;-5.7722;75.228;7;
97.186;6.1857;87.186;7;
72.496;41.496;68.496;6;
35.121;-55.879;25.121;7;
70.082;39.082;66.082;6;
74.147;43.147;70.147;6;
23.883;-67.117;13.883;7;
89.1;-1.8995;79.1;7;
48.231;52.231;79.231;6;
18.5;-12.5;14.5;6;
74.463;43.463;70.463;6;
26.053;-64.947;16.053;7;
0.72265;-3.2774;-0.27735;4;
64.855;60.855;63.855;4;
44.658;-46.342;34.658;7;
26.375;-64.625;16.375;7;
88.686;-2.3136;78.686;7;
6.4146;-3.5854;5.4146;5;
56.689;57.689;66.689;5;
85.841;-5.1586;75.841;7;
70.151;39.151;66.151;6;
68.993;58.993;67.993;5;
83.684;-7.3159;73.684;7;
90.392;-0.60751;80.392;7;
68.256;58.256;67.256;5;
16.501;-14.499;12.501;6;
12.481;-18.519;8.481;6;
47.581;51.581;78.581;6;
81.816;50.816;77.816;6;
97.31;6.3103;87.31;7;
14.11;-16.89;10.11;6;
