29.671;-15.661;9.9678;11;
30.016;-15.316;10.313;11;
83.081;52.526;69.612;10;
98.413;53.081;78.71;11;
53.392;59.267;66.86;8;
21.142;-9.4125;7.6734;10;
92.257;46.924;72.553;11;
14.749;-4.9541;6.4365;9;
69.462;61.15;66.212;7;
98.2;52.868;78.497;11;
2.696;-0.554;1.696;5;
35.651;-9.6813;15.948;11;
4.0228;-1.8522;1.5228;6;
90.059;44.727;70.356;11;
9.6208;-3.848;3.7458;8;
34.922;-10.41;15.219;11;
25.885;-19.447;6.1818;11;
80.866;50.312;67.398;10;
45.03;58.499;75.585;10;
40.177;-28.821;9.6223;12;
45.874;59.343;76.429;10;
54.684;60.559;68.153;8;
64.615;61.365;63.615;5;
36.643;-8.6893;16.94;11;
35.673;-9.6586;15.97;11;
1.0454;-1.4546;0.045423;4;
88.635;43.303;68.932;11;
4.5431;-1.3319;2.0431;6;
58.965;61.465;64.84;6;
43.741;-25.257;13.186;12;
77.651;57.948;69.339;9;
60.74;61.74;63.99;5;
33.139;-12.193;13.436;11;
74.254;54.551;65.941;9;
15.014;-4.6887;6.7019;9;
55.856;59.106;64.169;7;
95.071;49.739;75.368;11;
13.823;-5.8804;5.5102;9;
39.239;-29.759;8.6848;12;
98.847;53.515;79.144;11;
73.763;54.06;65.451;9;
19.031;-11.524;5.5619;10;
46.95;55.263;66.654;9;
55.321;61.196;68.79;8;
21.685;-8.8693;8.2167;10;
92.232;46.9;72.529;11;
1.1302;-1.3698;0.1302;4;
22.859;-7.6955;9.3904;10;
60.326;61.326;63.576;5;
29;-16.332;9.2967;11;
27.727;-17.605;8.0238;11;
34.593;-10.739;14.89;11;
64.296;61.796;63.296;4;
68.203;59.89;64.953;7;
49.442;57.754;69.145;9;
18.013;-12.541;4.5447;10;
49.582;57.895;69.285;9;
64.32;61.82;63.32;4;
94.373;49.041;74.67;11;
64.316;61.816;63.316;4;
16.608;-13.947;3.1393;10;
29.214;-16.118;9.5109;11;
84.602;54.048;71.133;10;
25.513;-19.819;5.81;11;
23.887;-6.6673;10.419;10;
34.249;-11.083;14.546;11;
74.418;54.715;66.106;9;
5.2245;-3.088;1.9745;7;
74.417;54.714;66.105;9;
79.234;59.531;70.921;9;
7.9343;-5.5344;2.0593;8;
98.991;53.659;79.288;11;
3.7844;-2.0906;1.2844;6;
43.386;-25.612;12.831;12;
58.703;61.203;64.578;6;
39.578;-29.42;9.0231;12;
20.521;-10.033;7.0525;10;
3.4186;-2.4564;0.91859;6;
6.2232;-2.0893;2.9732;7;
76.994;57.29;68.681;9;
23.889;-6.6653;10.421;10;
81.27;50.715;67.801;10;
46.72;55.032;66.423;9;
47.699;56.011;67.402;9;
16.832;-13.723;3.3634;10;
35.754;-9.5779;16.051;11;
0.55193;-1.9481;-0.44807;4;
50.498;58.81;70.201;9;
27.737;-17.595;8.034;11;
77.394;57.691;69.081;9;
85.329;54.774;71.86;10;
73.376;59.907;67.501;8;
93.639;48.307;73.936;11;
5.1692;-3.1433;1.9192;7;
44.983;58.452;75.538;10;
64.848;61.598;63.848;5;
27.476;-17.856;7.7727;11;
66.747;60.872;64.247;6;
50.312;58.624;70.015;9;
53.652;59.527;67.121;8;
