64.738;59.238;63.738;4;
9.3967;-11.853;8.3967;5;
1.593;-3.907;0.59304;4;
75.747;54.497;74.747;5;
2.4307;-3.0693;1.4307;4;
87.054;-9.5711;81.554;6;
67.486;46.236;66.486;5;
85.792;-10.833;80.292;6;
13.549;-83.076;8.0495;6;
29.365;-67.26;23.865;6;
89.591;-7.0336;84.091;6;
1.9036;-3.5964;0.90358;4;
9.4847;-11.765;8.4847;5;
2.9709;-2.5291;1.9709;4;
3.7132;-17.537;2.7132;5;
76.946;-19.679;71.446;6;
25.583;-71.042;20.083;6;
82.029;-14.596;76.529;6;
64.518;59.018;63.518;4;
65.707;60.207;64.707;4;
40.122;-56.503;34.622;6;
47.632;53.132;144.26;6;
14.422;-82.203;8.922;6;
84.926;-11.699;79.426;6;
3.0688;-2.4312;2.0688;4;
75.66;54.41;74.66;5;
76.625;-20;71.125;6;
90.562;-6.0632;85.062;6;
43.711;-52.914;38.211;6;
52.311;53.311;73.561;5;
15.363;-81.262;9.8626;6;
64.478;58.978;63.478;4;
74.588;53.338;73.588;5;
81.523;-15.102;76.023;6;
16.924;-79.701;11.424;6;
31.011;-65.614;25.511;6;
36.753;-59.872;31.253;6;
67.047;45.797;66.047;5;
31.945;-64.68;26.445;6;
10.004;-11.246;9.0038;5;
70.521;49.271;69.521;5;
20.675;-75.95;15.175;6;
38.419;-58.206;32.919;6;
4.9515;-16.298;3.9515;5;
34.504;-62.121;29.004;6;
21.917;-74.708;16.417;6;
88.02;-8.6053;82.52;6;
87.84;-8.7851;82.34;6;
12.037;-9.2131;11.037;5;
10.68;-10.57;9.6803;5;
90.697;-5.928;85.197;6;
41.206;-55.419;35.706;6;
43.726;-52.899;38.226;6;
73.256;52.006;72.256;5;
0.2348;-5.2652;-0.7652;4;
61.215;62.215;66.715;4;
96.986;-334.33;75.736;7;
22.136;-74.489;16.636;6;
25.551;-71.074;20.051;6;
14.078;-82.547;8.5777;6;
31.739;-64.886;26.239;6;
58.987;59.987;80.237;5;
78.018;-18.607;72.518;6;
96.027;-335.29;74.777;7;
51.124;52.124;72.374;5;
21.577;-75.048;16.077;6;
13.805;-82.82;8.305;6;
74.461;53.211;73.461;5;
3.7393;-17.511;2.7393;5;
23.698;-72.927;18.198;6;
82.438;-14.187;76.938;6;
78.074;-18.551;72.574;6;
46.029;51.529;142.65;6;
0.17289;-5.3271;-0.82711;4;
83.551;-13.074;78.051;6;
85.862;-10.763;80.362;6;
19.502;-77.123;14.002;6;
75.672;54.422;74.672;5;
58.274;59.274;79.524;5;
69.662;48.412;68.662;5;
8.1554;-13.095;7.1554;5;
75.635;54.385;74.635;5;
44.592;-52.033;39.092;6;
39.637;-56.988;34.137;6;
62.238;56.738;61.238;4;
77.882;-18.743;72.382;6;
66.168;44.918;65.168;5;
43.941;-52.684;38.441;6;
47.29;52.79;143.92;6;
99.031;-332.28;77.781;7;
40.592;-56.033;35.092;6;
34.738;-61.887;29.238;6;
37.678;-58.947;32.178;6;
16.224;-80.401;10.724;6;
4.6644;-16.586;3.6644;5;
20.342;-76.283;14.842;6;
89.765;-6.8603;84.265;6;
72.889;51.639;71.889;5;
51.328;52.328;72.578;5;
96.378;-334.93;75.128;7;
