27.826;-63.174;17.826;7;
71.888;40.888;67.888;6;
38.774;-52.226;28.774;7;
70.177;39.177;66.177;6;
69.34;59.34;68.34;5;
34.944;-56.056;24.944;7;
21.803;-69.197;11.803;7;
33.6;-57.4;23.6;7;
42.703;-48.297;32.703;7;
68.778;58.778;67.778;5;
78.39;47.39;74.39;6;
70.872;39.872;66.872;6;
74.072;43.072;70.072;6;
96.355;5.3548;86.355;7;
45.845;49.845;76.845;6;
36.923;-54.077;26.923;7;
16.158;-14.842;12.158;6;
46.269;50.269;77.269;6;
75.561;44.561;71.561;6;
75.004;44.004;71.004;6;
97.342;6.3421;87.342;7;
57.267;58.267;67.267;5;
98.409;7.4094;88.409;7;
69.561;59.561;68.561;5;
93.223;2.2233;83.223;7;
84.797;-6.2032;74.797;7;
99.043;8.0432;89.043;7;
83.374;-7.6256;73.374;7;
81.625;50.625;77.625;6;
91.554;0.55449;81.554;7;
36.916;-54.084;26.916;7;
39.653;-51.347;29.653;7;
44.469;-46.531;34.469;7;
54.918;58.918;85.918;6;
37.89;-53.11;27.89;7;
16.043;-14.957;12.043;6;
54.02;58.02;85.02;6;
66.499;56.499;65.499;5;
49.713;53.713;80.713;6;
64.338;60.338;63.338;4;
38.198;-52.802;28.198;7;
40.127;-50.873;30.127;7;
73.986;42.986;69.986;6;
0.26042;-3.7396;-0.73958;4;
75.592;44.592;71.592;6;
63.228;59.228;62.228;4;
25.854;-65.146;15.854;7;
28.489;-62.511;18.489;7;
73.044;42.044;69.044;6;
6.7795;-3.2205;5.7795;5;
4.9231;-5.0769;3.9231;5;
14.791;-16.209;10.791;6;
4.1006;-5.8994;3.1006;5;
31.262;-59.738;21.262;7;
10.431;-20.569;6.431;6;
34.278;-56.722;24.278;7;
59.692;60.692;69.692;5;
40.041;-50.959;30.041;7;
92.502;1.5021;82.502;7;
2.7022;-7.2978;1.7022;5;
93.265;2.2654;83.265;7;
9.4137;-21.586;5.4137;6;
3.0809;-6.9191;2.0809;5;
57.481;58.481;67.481;5;
61.948;62.948;65.948;4;
94.07;3.0698;84.07;7;
45.931;49.931;76.931;6;
24.803;-66.197;14.803;7;
50.495;54.495;81.495;6;
21.428;-69.572;11.428;7;
74.471;43.471;70.471;6;
81.126;50.126;77.126;6;
50.91;54.91;81.91;6;
56.496;57.496;66.496;5;
84.779;-6.2214;74.779;7;
13.822;-17.178;9.8219;6;
76.928;45.928;72.928;6;
5.8536;-4.1464;4.8536;5;
66.31;56.31;65.31;5;
67.787;57.787;66.787;5;
34.177;-56.823;24.177;7;
11.602;-19.398;7.6024;6;
33.589;-57.411;23.589;7;
78.573;47.573;74.573;6;
5.467;-4.533;4.467;5;
23.222;-67.778;13.222;7;
48.763;52.763;79.763;6;
80.095;49.095;76.095;6;
75.877;44.877;71.877;6;
7.731;-23.269;3.731;6;
8.0121;-22.988;4.0121;6;
28.136;-62.864;18.136;7;
92.509;1.509;82.509;7;
55.988;56.988;65.988;5;
0.16265;-3.8373;-0.83735;4;
85.651;-5.3491;75.651;7;
73.635;42.635;69.635;6;
38.44;-52.56;28.44;7;
83.751;-7.2485;73.751;7;
10.451;-20.549;6.4512;6;
